TIMESTAMP,ContextTokens,GeneratedTokens
1700160346233,2296,54
1700160346319,2447,121
1700160346448,4077,48
1700160346555,2494,85
1700160346579,2538,94
1700160346923,1010,472
1700160346936,394,73
1700160346941,396,153
1700160347138,1099,572
1700160347819,380,79
1700160348055,4081,87
1700160348155,1137,416
1700160348568,372,123
1700160348745,3000,45
1700160348780,406,114
1700160348877,393,121
1700160348881,4092,54
1700160348882,403,92
1700160348915,4085,41
1700160349152,459,102
1700160349373,377,52
1700160349494,4078,84
1700160349509,1069,396
1700160349580,392,137
1700160350127,181,230
1700160350484,942,86
1700160350502,392,98
1700160350587,402,89
1700160350591,1314,232
1700160350796,395,79
1700160350953,395,89
1700160351214,1138,395
1700160351725,1071,395
1700160351736,1094,429
1700160351778,4076,38
1700160351815,379,108
1700160351862,2443,119
1700160352409,449,95
1700160352426,4078,28
1700160352511,387,104
1700160352519,4076,68
1700160352616,4076,29
1700160353027,1059,375
1700160353211,4987,54
1700160353361,412,84
1700160353386,372,65
1700160353405,377,86
1700160353716,4076,73
1700160354353,392,160
1700160354382,1134,385
1700160354517,181,84
1700160354681,1086,77
1700160354695,4076,64
1700160354933,4086,54
1700160354945,1070,415
1700160354945,1066,415
1700160354978,4077,37
1700160355354,391,90
1700160355515,212,191
1700160355614,383,57
1700160355630,4079,63
1700160355676,1036,565
1700160355803,375,65
1700160356613,402,93
1700160356672,1992,56
1700160356875,447,125
1700160357015,4159,48
1700160357486,377,67
1700160357813,908,90
1700160357863,1460,50
1700160358444,405,166
1700160358469,2175,89
1700160358498,181,90
1700160358580,4073,37
1700160358626,395,76
1700160358690,372,84
1700160358776,1042,395
1700160358777,181,116
1700160358780,1358,52
1700160358850,392,99
1700160358907,402,91
1700160358981,406,139
1700160358993,375,99
1700160359219,4089,43
1700160359411,402,182
1700160359669,1035,405
1700160360045,1070,406
1700160360253,424,87
1700160360327,4086,34
1700160360372,4098,36
1700160360454,4075,28
1700160360460,4080,27
1700160360663,393,106
1700160360733,1313,190
1700160360844,334,18
1700160360909,456,78
1700160361046,1316,213
1700160361064,416,118
1700160361119,374,50
1700160361235,398,95
1700160361259,4091,137
1700160361352,382,82
1700160361377,387,86
1700160361389,437,90
1700160361409,406,150
1700160361483,394,90
1700160361483,398,91
1700160361712,1052,514
1700160361826,908,89
1700160361851,398,86
1700160361924,389,100
1700160362062,4078,108
1700160362078,457,88
1700160362836,413,74
1700160363017,440,82
1700160363108,1604,96
1700160363279,1573,126
1700160363308,4075,49
1700160363344,1069,411
1700160363667,1099,572
1700160363698,405,98
1700160363761,1040,439
1700160363809,403,100
1700160363867,1059,446
1700160363897,405,125
1700160364063,402,171
1700160364133,1229,88
1700160364142,404,100
1700160364192,398,88
1700160364335,1357,138
1700160364464,4079,39
1700160364503,401,108
1700160364633,998,96
1700160364698,4102,75
1700160365219,398,98
1700160365286,375,68
1700160365385,379,84
1700160365390,120,12
1700160365651,1065,414
1700160365761,372,105
1700160365859,423,86
1700160365867,4113,52
1700160365968,1108,534
1700160366195,1933,97
1700160366233,4082,32
1700160366350,1136,437
1700160366502,4092,51
1700160366633,396,127
1700160366848,396,94
1700160366876,395,97
1700160366879,2320,120
1700160367375,410,97
1700160367393,2530,35
1700160367448,1315,149
1700160367697,4078,58
1700160367823,4071,38
1700160367825,4082,340
1700160367986,409,94
1700160368095,381,93
1700160368122,4075,72
1700160368139,384,46
1700160368274,4075,41
1700160368287,1128,386
1700160368470,2026,78
1700160368644,4079,96
1700160368693,412,80
1700160368860,376,69
1700160369372,401,101
1700160369455,1200,407
1700160369797,398,131
1700160369872,4080,26
1700160370001,1217,135
1700160370167,399,87
1700160370611,4077,103
1700160370655,408,97
1700160370676,4087,53
1700160371096,12,151
1700160371241,4386,86
1700160371257,4089,45
1700160371329,374,106
1700160371768,407,91
1700160371768,402,107
1700160372032,406,105
1700160372236,397,121
1700160372241,1086,560
1700160372376,398,124
1700160372413,1029,407
1700160372610,385,97
1700160372613,392,101
1700160372707,181,119
1700160372749,408,111
1700160372849,4098,47
1700160373191,397,106
1700160373520,4151,45
1700160373626,393,92
1700160373666,396,130
1700160373971,380,66
1700160374128,394,81
1700160374186,397,109
1700160374203,393,104
1700160374284,1358,69
1700160374360,1036,545
1700160374689,377,79
1700160374933,375,163
1700160374935,1144,396
1700160375034,2584,137
1700160375088,309,18
1700160375138,1261,74
1700160375239,1242,124
1700160375332,423,137
1700160375410,396,82
1700160375450,438,132
1700160375678,4080,51
1700160375725,1314,170
1700160375761,451,96
1700160375935,385,82
1700160376136,404,130
1700160376161,396,97
1700160376166,181,103
1700160376239,404,90
1700160376324,400,100
1700160376327,412,116
1700160376658,1083,384
1700160376806,382,74
1700160377162,403,89
1700160377355,385,69
1700160377554,1460,70
1700160377633,4140,55
1700160377675,415,111
1700160377844,4121,109
1700160377917,3436,36
1700160377932,1315,191
1700160377937,395,82
1700160377938,4083,70
1700160378014,4085,38
1700160378151,373,74
1700160378184,424,85
1700160378265,390,126
1700160378348,1315,195
1700160378525,4074,54
1700160379303,428,88
1700160379587,2453,65
1700160379733,7,109
1700160379839,416,99
1700160380056,1049,496
1700160380136,393,147
1700160380223,4091,60
1700160380492,863,44
1700160380538,242,14
1700160380696,400,140
1700160380795,1193,71
1700160380898,449,61
1700160381025,1017,388
1700160381161,120,12
1700160381197,1058,395
1700160381228,382,77
1700160381251,386,90
1700160381251,418,113
1700160381457,382,84
1700160381485,4082,56
1700160381515,2783,80
1700160381786,1593,84
1700160382287,397,99
1700160382356,390,71
1700160382507,4163,81
1700160382516,379,97
1700160382853,395,118
1700160382933,943,138
1700160383139,4131,72
1700160383243,22,150
1700160383389,1123,407
1700160383464,4097,42
1700160383626,380,93
1700160383627,4089,58
1700160383699,377,109
1700160383817,431,108
1700160383929,1063,415
1700160383947,1096,412
1700160384321,432,89
1700160384341,181,97
1700160384625,326,18
1700160384645,1137,445
1700160384694,413,83
1700160384694,401,93
1700160385050,414,110
1700160385188,181,147
1700160385334,372,63
1700160385381,386,56
1700160385516,411,146
1700160385731,4072,60
1700160385971,400,124
1700160386040,405,94
1700160387066,394,80
1700160387216,14,172
1700160387719,406,97
1700160387810,1040,539
1700160387832,474,86
1700160387909,405,131
1700160387993,1153,118
1700160388070,374,76
1700160388174,384,125
1700160388410,400,71
1700160388501,441,134
1700160388537,989,396
1700160388562,1363,163
1700160388691,382,66
1700160388866,437,74
1700160388867,411,89
1700160388895,387,47
1700160389118,4079,49
1700160389120,406,88
1700160389558,181,145
1700160389603,4087,153
1700160389612,380,82
1700160389712,372,68
1700160390002,4075,40
1700160390106,120,12
1700160390125,1138,390
1700160390205,409,140
1700160390233,386,79
1700160390381,1307,43
1700160390391,2249,36
1700160390521,407,93
1700160390620,4075,43
1700160390767,376,67
1700160390785,406,102
1700160390899,1074,371
1700160390993,1165,47
1700160391082,377,80
1700160391083,4080,46
1700160391257,1616,87
1700160391274,877,105
1700160391438,392,95
1700160391544,391,85
1700160391598,4097,41
1700160391976,436,94
1700160392007,1695,56
1700160392078,374,33
1700160392170,385,65
1700160392686,4110,67
1700160392807,385,79
1700160393083,194,217
1700160393136,399,110
1700160393169,372,62
1700160393208,408,132
1700160393346,403,81
1700160393355,181,127
1700160393381,4085,103
1700160393410,4077,34
1700160393487,2240,115
1700160393679,417,100
1700160393739,408,102
1700160393791,181,176
1700160394193,1036,386
1700160394202,407,104
1700160394236,1010,536
1700160394383,405,92
1700160394388,4081,44
1700160394622,414,142
1700160394624,998,92
1700160394640,369,60
1700160394699,438,84
1700160394890,1821,137
1700160395007,4117,92
1700160395076,1096,400
1700160395082,4075,56
1700160395168,1026,446
1700160395350,1113,406
1700160395710,4087,67
1700160396022,4077,58
1700160396032,418,110
1700160396065,1382,73
1700160396086,394,123
1700160396147,392,97
1700160396269,400,85
1700160396509,391,93
1700160396510,394,95
1700160396512,4004,73
1700160396523,72,224
1700160396535,4090,86
1700160396702,4085,53
1700160396738,414,164
1700160397136,382,61
1700160397145,4089,174
1700160397226,405,159
1700160397749,2674,47
1700160397793,389,84
1700160397916,400,151
1700160397919,1091,100
1700160397968,382,75
1700160398134,4085,84
1700160398155,381,93
1700160398222,1298,202
1700160398752,1996,77
1700160398799,4088,62
1700160398800,2557,132
1700160398976,1038,390
1700160399366,420,187
1700160399409,964,396
1700160399548,404,123
1700160399774,393,123
1700160399994,421,99
1700160400169,4103,40
1700160400198,461,86
1700160400482,385,76
1700160400557,4089,47
1700160400590,396,102
1700160400868,2560,34
1700160400904,4077,29
1700160400946,378,64
1700160400994,181,101
1700160401078,4101,97
1700160401559,413,107
1700160401604,4077,110
1700160401670,4093,44
1700160401860,4094,48
1700160401920,391,96
1700160402054,4083,43
1700160402087,4091,47
1700160402145,4102,50
1700160402162,386,78
1700160402373,410,87
1700160402457,402,90
1700160402516,395,97
1700160402652,1048,470
1700160402669,308,18
1700160402951,4074,38
1700160403059,431,86
1700160403461,1316,198
1700160403557,376,70
1700160403634,4088,29
1700160403680,758,49
1700160403732,1098,497
1700160404077,392,73
1700160404168,393,85
1700160404559,1017,436
1700160404722,1586,67
1700160404899,403,100
1700160404911,4076,42
1700160404994,374,97
1700160405070,1029,411
1700160405173,1335,49
1700160405467,374,77
1700160405619,376,62
1700160405645,425,98
1700160405783,4087,44
1700160405789,410,93
1700160405837,4075,41
1700160405864,400,110
1700160405956,387,69
1700160406394,4082,47
1700160406559,4088,34
1700160406623,4095,136
1700160406736,989,388
1700160406791,1058,47
1700160406923,1314,261
1700160407129,4075,43
1700160407235,403,87
1700160407391,985,414
1700160407790,2000,76
1700160407829,382,63
1700160407990,1313,144
1700160407996,417,144
1700160408167,4093,42
1700160408387,1017,476
1700160408612,424,122
1700160408804,1071,446
1700160408911,398,93
1700160409061,418,86
1700160409467,395,88
1700160409528,1328,185
1700160409548,386,79
1700160409702,4078,46
1700160409861,374,28
1700160409884,399,147
1700160410014,2427,83
1700160410282,2143,124
1700160410521,181,127
1700160410865,4078,42
1700160410866,375,59
1700160410903,392,84
1700160411329,1713,58
1700160411575,393,100
1700160411606,388,92
1700160411620,1118,522
1700160411692,1081,411
1700160411825,392,75
1700160411878,1112,423
1700160411925,372,59
1700160412034,4116,91
1700160412209,1049,388
1700160412218,1083,422
1700160412262,4088,53
1700160412291,395,117
1700160412305,405,119
1700160412368,400,85
1700160412389,402,81
1700160412777,4078,140
1700160413124,4075,113
1700160413269,436,88
1700160413287,387,93
1700160413370,402,106
1700160413452,4090,53
1700160413805,20,129
1700160413823,399,73
1700160413861,375,70
1700160413923,4095,39
1700160413924,392,90
1700160414150,237,14
1700160414249,4089,86
1700160414387,1797,97
1700160414434,399,126
1700160414551,387,97
1700160414763,1084,440
1700160414790,996,451
1700160414801,374,80
1700160414991,1238,71
1700160415212,1046,440
1700160415272,396,108
1700160415281,4081,39
1700160415401,410,86
1700160415657,432,200
1700160415659,394,119
1700160415669,1040,534
1700160415822,1315,217
1700160415854,419,101
1700160416021,428,97
1700160416039,181,158
1700160416122,398,168
1700160416127,1684,77
1700160416148,4075,57
1700160416215,418,120
1700160416221,4078,24
1700160416246,1036,564
1700160416296,402,97
1700160416386,377,89
1700160416433,1328,88
1700160416484,400,87
1700160416782,414,89
1700160416784,1046,489
1700160416879,181,110
1700160416896,1074,433
1700160417263,4081,49
1700160417284,380,85
1700160417934,382,123
1700160417975,1086,85
1700160418116,2798,80
1700160418152,4085,46
1700160418157,373,50
1700160418256,1048,480
1700160418350,424,96
1700160418350,398,89
1700160418508,1727,86
1700160418733,1085,440
1700160418756,371,64
1700160418793,4100,54
1700160418810,1080,413
1700160418901,380,88
1700160418911,2301,42
1700160418975,391,49
1700160419704,386,48
1700160419768,394,58
1700160419834,1999,63
1700160419897,2361,81
1700160420022,4097,71
1700160420062,4084,88
1700160420121,386,78
1700160420122,378,56
1700160420200,1046,532
1700160420203,406,114
1700160420203,414,94
1700160420223,4081,55
1700160420338,1039,414
1700160420405,404,114
1700160420566,181,147
1700160420662,4076,47
1700160420696,4088,57
1700160420700,2303,83
1700160420772,405,133
1700160420783,406,99
1700160420795,369,57
1700160420863,1017,462
1700160420962,4084,29
1700160421352,394,108
1700160421355,408,73
1700160421385,5305,43
1700160421415,400,120
1700160421426,169,217
1700160421900,422,107
1700160422003,1313,124
1700160422341,4078,29
1700160422435,833,68
1700160422588,4075,98
1700160422613,4075,46
1700160422676,410,96
1700160422727,1099,572
1700160422733,4080,53
1700160422755,385,69
1700160422767,1122,587
1700160422828,4079,60
1700160422893,1988,48
1700160423173,373,53
1700160423255,409,87
1700160423262,373,105
1700160423309,181,91
1700160423501,375,100
1700160423695,461,94
1700160423738,4082,110
1700160423764,237,14
1700160423957,4084,68
1700160423977,373,77
1700160423983,372,60
1700160424019,373,99
1700160424061,4178,64
1700160424116,1314,206
1700160424278,2695,107
1700160424344,413,65
1700160424357,1131,412
1700160424453,403,140
1700160424555,3922,124
1700160424591,4089,54
1700160424728,1044,398
1700160424888,4089,36
1700160424963,4087,112
1700160425154,1043,413
1700160425162,386,122
1700160425164,1834,95
1700160425230,1312,65
1700160425231,1095,50
1700160425266,4083,49
1700160425366,4088,77
1700160425526,1008,418
1700160426056,4086,78
1700160426131,397,64
1700160426242,4084,46
1700160426573,407,72
1700160426680,4086,33
1700160426886,399,121
1700160426996,434,102
1700160427082,2489,101
1700160427115,436,85
1700160427226,181,91
1700160427303,4077,64
1700160427396,419,64
1700160427464,4079,89
1700160427488,395,101
1700160427815,422,100
1700160427895,912,85
1700160428017,382,61
1700160428158,2125,132
1700160428208,1029,396
1700160428592,206,183
1700160428632,377,65
1700160428736,1081,402
1700160428938,376,64
1700160429179,1014,396
1700160429298,374,28
1700160429419,376,67
1700160429528,897,141
1700160429532,4092,56
1700160429546,402,88
1700160429634,2623,95
1700160429730,395,93
1700160429876,2363,50
1700160429959,385,85
1700160430577,2584,170
1700160430732,418,95
1700160430839,399,123
1700160431296,4070,49
1700160431315,4120,70
1700160431609,31,157
1700160431611,415,103
1700160431806,1759,66
1700160431809,401,94
1700160432147,120,12
1700160432201,389,97
1700160432373,387,110
1700160432428,4079,90
1700160432525,1317,243
1700160432567,401,127
1700160432599,428,87
1700160432661,4116,57
1700160432916,387,79
1700160432922,1315,231
1700160432924,239,14
1700160432927,426,92
1700160432929,1919,70
1700160432940,4085,55
1700160433127,2840,99
1700160433157,1293,45
1700160433196,1017,426
1700160433295,397,87
1700160433442,197,162
1700160433646,4123,60
1700160433701,4320,116
1700160434093,394,155
1700160434131,454,40
1700160434170,4097,38
1700160434280,1192,393
1700160434414,373,80
1700160434470,4082,48
1700160434698,396,134
1700160434793,396,94
1700160434953,408,88
1700160435066,4072,199
1700160435092,406,98
1700160435173,395,134
1700160435189,203,158
1700160435214,373,56
1700160435222,811,42
1700160435253,397,133
1700160435274,1316,159
1700160435740,375,68
1700160435747,384,72
1700160435941,4076,78
1700160435960,1218,45
1700160436018,865,47
1700160436069,473,110
1700160436072,4076,33
1700160436185,181,73
1700160436199,1048,420
1700160436327,1324,166
1700160436400,1113,406
1700160436475,381,69
1700160436756,381,105
1700160436989,413,81
1700160437021,1029,394
1700160437215,409,96
1700160437476,934,452
1700160437488,400,109
1700160437498,4074,73
1700160437759,181,145
1700160437945,398,100
1700160438158,4083,63
1700160438404,381,76
1700160438567,415,104
1700160438585,1156,438
1700160439008,313,18
1700160439029,403,97
1700160439038,399,102
1700160439465,725,36
1700160439475,401,84
1700160439476,401,97
1700160439480,1045,91
1700160439600,377,73
1700160439646,407,131
1700160440543,4092,35
1700160440573,1481,63
1700160440672,473,93
1700160440757,709,106
1700160440826,374,93
1700160440889,401,96
1700160441179,387,83
1700160441381,397,84
1700160441487,2440,83
1700160441578,4078,87
1700160441586,4077,62
1700160441772,4074,43
1700160441880,1153,77
1700160441992,1038,436
1700160442096,374,64
1700160442104,2092,72
1700160442603,374,56
1700160442942,408,83
1700160442965,4090,69
1700160442973,396,96
1700160442993,181,179
1700160443040,2744,89
1700160443178,374,109
1700160443189,392,86
1700160443330,2010,66
1700160443414,200,138
1700160443435,374,61
1700160443511,1073,396
1700160443562,419,76
1700160443634,374,75
1700160443704,410,81
1700160443794,387,66
1700160443876,4088,61
1700160443957,4158,40
1700160443973,1273,58
1700160444106,391,107
1700160444312,381,77
1700160444446,1100,33
1700160444561,1077,501
1700160444570,967,398
1700160444683,401,98
1700160444718,1389,82
1700160444853,375,75
1700160444894,1073,401
1700160445029,4079,66
1700160445029,4084,73
1700160445329,4075,26
1700160445508,2058,50
1700160445911,420,103
1700160446296,398,90
1700160446383,374,60
1700160446414,4093,24
1700160446455,420,75
1700160446690,410,140
1700160446732,2604,51
1700160446886,4088,167
1700160446982,376,82
1700160447045,398,92
1700160447060,1081,375
1700160447082,4077,37
1700160447266,1156,373
1700160447330,390,89
1700160447517,385,67
1700160447634,4092,28
1700160447662,1197,90
1700160447714,304,18
1700160447803,4077,27
1700160447971,398,104
1700160448391,378,83
1700160448482,2639,93
1700160448584,1057,427
1700160448584,419,167
1700160448625,1038,557
1700160448627,404,121
1700160448674,1118,414
1700160448768,1076,435
1700160448813,397,102
1700160448840,49,161
1700160448851,418,109
1700160449002,401,111
1700160449124,4077,40
1700160449157,403,105
1700160449190,4076,46
1700160449339,389,60
1700160449473,435,140
1700160449493,378,56
1700160449513,409,92
1700160449697,431,99
1700160449765,406,143
1700160449797,2778,87
1700160449885,4085,89
1700160450003,372,57
1700160450161,373,85
1700160450193,394,91
1700160450250,404,103
1700160450362,417,97
1700160450623,4081,48
1700160450780,4075,17
1700160451137,1805,124
1700160451157,434,81
1700160451328,1045,417
1700160451419,4084,135
1700160451470,4076,48
1700160451514,2689,83
1700160451870,1254,44
1700160451903,384,97
1700160451927,400,92
1700160452135,4078,47
1700160452265,371,78
1700160452297,432,79
1700160452534,52,124
1700160452542,398,111
1700160452811,394,92
1700160452900,1268,82
1700160453250,389,66
1700160453275,4084,228
1700160453408,383,61
1700160453624,1035,101
1700160453730,2161,109
1700160453858,402,110
1700160454140,373,66
1700160454146,4077,39
1700160454175,4073,34
1700160454393,1276,122
1700160454425,4074,38
1700160454617,3484,55
1700160454692,413,77
1700160455042,391,99
1700160455061,2266,79
1700160455420,380,85
1700160455747,1313,184
1700160455756,17,206
1700160455891,402,122
1700160455909,1056,415
1700160455971,181,139
1700160456030,378,101
1700160456219,4083,81
1700160456319,428,95
1700160456451,374,68
1700160456783,398,93
1700160456815,964,396
1700160457018,387,101
1700160457018,404,96
1700160457176,4091,36
1700160457179,4075,46
1700160457272,4083,72
1700160457412,4085,67
1700160457598,985,414
1700160457673,386,95
1700160457711,1077,501
1700160458111,371,44
1700160458280,419,100
1700160458293,4090,42
1700160458527,4086,30
1700160458753,384,58
1700160459058,1529,68
1700160459257,396,97
1700160459271,403,135
1700160459483,1080,385
1700160459488,394,73
1700160459642,4084,52
1700160459656,2494,84
1700160459772,4089,47
1700160459793,1174,388
1700160459859,382,72
1700160460016,1969,110
1700160460054,374,56
1700160460180,400,92
1700160460271,1314,189
1700160460276,1056,415
1700160460369,384,82
1700160460604,1010,385
1700160460604,1039,395
1700160461005,1083,394
1700160461394,4098,116
1700160461548,4097,49
1700160461774,430,93
1700160461872,1056,396
1700160461976,418,81
1700160462200,383,92
1700160462225,1088,472
1700160462305,398,86
1700160462409,4100,89
1700160462663,1055,420
1700160462848,372,69
1700160463111,2318,101
1700160463240,2113,93
1700160463468,398,187
1700160463684,402,91
1700160463850,1131,533
1700160463884,1140,78
1700160463978,424,86
1700160464094,2075,80
1700160464238,402,105
1700160464246,4143,40
1700160464521,1017,539
1700160464584,395,97
1700160464762,2343,95
1700160464805,194,161
1700160464922,4086,79
1700160465024,2240,75
1700160465081,455,87
1700160465173,2047,153
1700160465320,4083,45
1700160465363,409,138
1700160465373,4088,110
1700160465625,761,87
1700160465726,4088,82
1700160465727,374,69
1700160465993,1300,405
1700160466259,1043,642
1700160466284,430,100
1700160466578,1042,396
1700160466622,392,77
1700160466722,4087,103
1700160466725,385,88
1700160466869,410,100
1700160467250,1044,413
1700160467439,1464,82
1700160467517,385,73
1700160467533,1093,517
1700160467720,181,255
1700160467831,2000,63
1700160468125,2145,71
1700160468156,4095,54
1700160468182,1403,29
1700160468194,4088,42
1700160468213,408,84
1700160468320,428,142
1700160468897,4084,65
1700160468919,397,105
1700160469006,1032,456
1700160469382,370,84
1700160469750,410,91
1700160470292,1020,394
1700160470711,386,70
1700160470817,4083,41
1700160470923,376,81
1700160471056,372,95
1700160471266,2010,95
1700160471304,393,60
1700160471309,387,87
1700160471374,4088,53
1700160471510,399,110
1700160471546,381,66
1700160471680,388,67
1700160471713,1321,144
1700160471779,2383,28
1700160471848,306,18
1700160472284,447,111
1700160472319,1313,186
1700160472450,398,87
1700160472461,393,94
1700160472565,400,95
1700160472627,1113,89
1700160472757,1025,91
1700160472902,181,168
1700160473099,1122,589
1700160473373,380,84
1700160473490,20,168
1700160473581,389,102
1700160473581,1037,414
1700160473881,395,88
1700160473918,395,76
1700160474177,376,98
1700160474520,387,78
1700160475065,4120,50
1700160475107,419,156
1700160475185,398,92
1700160475278,4078,42
1700160475527,395,117
1700160475644,387,68
1700160475773,4074,50
1700160475923,1016,413
1700160475960,1057,428
1700160476075,459,274
1700160476105,410,83
1700160476606,424,91
1700160476622,2544,32
1700160476682,389,76
1700160476948,396,90
1700160476998,4093,75
1700160477640,408,89
1700160477647,398,104
1700160477673,1874,64
1700160477789,4157,466
1700160477847,393,95
1700160477854,1055,415
1700160478018,393,89
1700160478019,417,81
1700160478206,392,80
1700160478222,1314,212
1700160478320,408,101
1700160478368,4076,57
1700160478537,1009,94
1700160478548,4078,182
1700160478583,1028,392
1700160478584,4092,53
1700160478589,4122,64
1700160478615,409,92
1700160479036,375,69
1700160479170,1604,96
1700160479461,1554,80
1700160479465,440,112
1700160479482,2671,45
1700160479504,1381,373
1700160479901,395,95
1700160480004,2054,106
1700160480301,1012,429
1700160480429,4077,40
1700160480851,1099,375
1700160480905,4075,70
1700160481184,4081,36
1700160481204,426,92
1700160481237,385,96
1700160481893,1785,58
1700160482017,985,397
1700160482069,988,63
1700160482146,1005,394
1700160482281,4089,35
1700160482322,2450,79
1700160482346,1075,403
1700160482347,1036,397
1700160482528,401,107
1700160482619,1024,406
1700160482992,374,92
1700160483044,387,80
1700160483183,378,53
1700160483237,410,110
1700160483372,380,72
1700160483440,4093,71
1700160483479,4079,38
1700160483493,1519,93
1700160483493,392,99
1700160483786,4089,68
1700160483946,396,80
1700160483964,4092,40
1700160483988,4076,42
1700160484151,181,226
1700160484151,4134,55
1700160484201,391,108
1700160484286,2592,168
1700160484288,408,114
1700160484434,374,72
1700160484436,647,54
1700160484612,381,61
1700160484741,1025,396
1700160484742,379,58
1700160484984,4087,102
1700160485245,405,90
1700160485288,403,54
1700160485367,4077,48
1700160485405,399,107
1700160485539,367,62
1700160485666,390,89
1700160485725,400,94
1700160485940,394,93
1700160485962,1422,88
1700160486124,1720,85
1700160486198,4106,66
1700160486295,1012,396
1700160486503,181,112
1700160486627,1359,115
1700160486672,4086,47
1700160486731,1320,107
1700160486878,4095,33
1700160487081,1111,406
1700160487199,1075,413
1700160487267,400,101
1700160487389,393,94
1700160487434,416,93
1700160487562,2584,142
1700160487765,2283,81
1700160487831,395,124
1700160487902,4087,64
1700160488046,209,162
1700160488047,1619,122
1700160488197,206,162
1700160488229,405,93
1700160488383,378,69
1700160488474,4105,61
1700160488597,383,76
1700160488753,393,82
1700160488935,1485,56
1700160489103,4129,169
1700160489237,4092,45
1700160489240,393,85
1700160489283,388,52
1700160489342,380,63
1700160489524,4075,30
1700160489609,4078,31
1700160489948,386,57
1700160489980,1016,413
1700160489993,419,64
1700160490029,4083,36
1700160490085,386,59
1700160490168,4102,39
1700160490275,389,104
1700160490371,387,57
1700160490538,419,95
1700160490595,4091,66
1700160490598,396,97
1700160490680,1315,105
1700160491033,1561,43
1700160491096,4089,131
1700160491108,409,102
1700160491375,449,82
1700160491430,4072,50
1700160491452,3105,56
1700160491673,1098,399
1700160492035,394,110
1700160492246,416,105
1700160492380,4081,39
1700160492468,414,124
1700160492479,378,104
1700160492560,424,99
1700160492745,181,109
1700160492925,386,129
1700160493356,400,92
1700160493531,439,95
1700160493741,404,98
1700160494115,384,53
1700160494118,4081,43
1700160494462,1318,222
1700160494529,383,82
1700160494943,384,62
1700160495050,390,90
1700160495183,4127,45
1700160495192,1014,375
1700160495330,417,94
1700160495377,1106,375
1700160495402,3699,49
1700160495473,513,90
1700160495687,4095,119
1700160495689,2397,59
1700160495754,1040,384
1700160496001,4076,46
1700160496031,385,123
1700160496218,379,64
1700160496230,4086,17
1700160496239,395,85
1700160496291,392,72
1700160496291,1182,46
1700160496432,394,153
1700160496454,427,95
1700160496961,1306,78
1700160497327,4075,51
1700160497376,2419,143
1700160497413,381,90
1700160497491,4081,44
1700160497494,4081,294
1700160497755,404,89
1700160498138,4082,51
1700160498649,4111,58
1700160499006,1934,85
1700160499016,369,78
1700160499313,4098,47
1700160499457,990,438
1700160499487,4094,56
1700160499648,380,67
1700160499753,429,90
1700160499988,4081,38
1700160500054,4106,39
1700160500063,1043,380
1700160500304,399,119
1700160500317,405,99
1700160500318,4117,77
1700160500504,1334,79
1700160500645,400,113
1700160500861,398,136
1700160500871,200,181
1700160500947,4157,86
1700160501046,4090,31
1700160501358,376,77
1700160501376,1022,575
1700160501408,378,96
1700160501458,1682,99
1700160501516,400,87
1700160501747,4086,29
1700160501824,95,175
1700160501974,430,88
1700160502000,1275,427
1700160502032,1074,400
1700160502102,4080,49
1700160502239,404,99
1700160502401,442,170
1700160502519,2841,146
1700160502624,4089,111
1700160502720,1035,429
1700160502900,990,50
1700160502952,1227,416
1700160503433,1037,383
1700160503513,399,127
1700160503708,1344,101
1700160503714,2561,25
1700160503727,400,78
1700160503749,1120,427
1700160504133,454,86
1700160504285,989,396
1700160504467,4079,113
1700160504642,383,76
1700160505022,1012,428
1700160505091,395,101
1700160505195,377,46
1700160505248,380,108
1700160505256,421,116
1700160505395,181,146
1700160505580,380,50
1700160505621,2605,70
1700160505632,375,71
1700160505722,307,18
1700160505765,1755,91
1700160505934,1111,446
1700160505974,237,14
1700160506057,393,118
1700160506231,1080,517
1700160506261,391,89
1700160506563,403,162
1700160506704,379,69
1700160506718,197,217
1700160506848,395,82
1700160507051,400,102
1700160507131,4091,41
1700160507359,377,66
1700160507455,407,121
1700160507569,399,86
1700160507594,385,73
1700160507698,437,100
1700160508040,375,86
1700160508211,2540,100
1700160508214,402,113
1700160508367,379,50
1700160508464,394,83
1700160508723,1022,429
1700160508830,402,90
1700160508995,1549,81
1700160509011,426,97
1700160509031,415,101
1700160509101,1314,195
1700160509151,417,153
1700160509299,462,77
1700160509765,1056,433
1700160509783,406,100
1700160509868,391,88
1700160510096,372,54
1700160510762,452,87
1700160510762,386,65
1700160511039,1077,90
1700160511273,1416,53
1700160511480,394,96
1700160511714,1090,662
1700160511732,994,396
1700160511927,4152,38
1700160511940,389,72
1700160512410,4084,36
1700160512606,410,82
1700160512620,1103,561
1700160512807,203,223
1700160512904,4081,50
1700160513175,378,86
1700160513193,1084,85
1700160513511,4082,336
1700160513572,425,108
1700160513702,181,152
1700160513826,4141,88
1700160513877,424,64
1700160513923,398,81
1700160513972,1314,462
1700160514179,2136,112
1700160514180,1661,53
1700160514216,4085,164
1700160514291,986,395
1700160514426,402,79
1700160514461,4086,87
1700160514636,408,102
1700160514764,375,86
1700160514906,1319,201
1700160515097,2627,116
1700160515098,4078,48
1700160515237,404,138
1700160515529,392,89
1700160515691,4082,38
1700160515820,2616,86
1700160515861,455,111
1700160515922,400,83
1700160515968,394,87
1700160516208,373,69
1700160516234,372,53
1700160516300,379,78
1700160516503,395,94
